id;Active (0/1);Name*;Categories (x,y,z,...);Price tax excl. Or Price tax excl;Tax rules id;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyy-mm-dd);Discount to (yyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Weight;Quantity;Short description;Description;Tags (x,y,z,...);Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in-stock;Text if back-order allowed;Image URLs (x,y,z,...);Feature;Only available online
;1;COLGATE REGULAR 125ML;Home;6.75;;;;;;;;;;;;6281001101017;;;;;;;;;;;;;;;;
;1;COLGATE SENSITIVE PRO RELIFE 75ML;Home;22.00;;;;;;;;;;;;7891024123492;;;;;;;;;;;;;;;;
;1;COLGATE TOOTH BRUSH ZIGZAG MEDIUM;Home;6.00;;;;;;;;;;;;6001067004943;;;;;;;;;;;;;;;;
;1;COLGATE TOTAL ADV WHITENING 100ML;Home;11.50;;;;;;;;;;;;6281001104193;;;;;;;;;;;;;;;;
;1;COLGATE ZIGZAG TOOTH BRUSH SOFT;Home;6.00;;;;;;;;;;;;6001067004936;;;;;;;;;;;;;;;;
;1;COMFORT ESSENCE IRIS&JAS 1500ML;Home;27.00;;;;;;;;;;;;6281006054509;;;;;;;;;;;;;;;;
;1;COMFORT ESSENCE ORHID&MUSK 1500ML;Home;27.00;;;;;;;;;;;;6281006055650;;;;;;;;;;;;;;;;
;1;COMFORT ROSE&JASMINE 1500ML;Home;27.00;;;;;;;;;;;;6281006063945;;;;;;;;;;;;;;;;
;1;CONGUITOS COLOR;Home;3.50;;;;;;;;;;;;8410556098253;;;;;;;;;;;;;;;;
;1;CONGUITOS ORIGINAL;Home;3.00;;;;;;;;;;;;8410556008122;;;;;;;;;;;;;;;;
;1;CP AQUARIUM HAND WASH 300ML;Home;12.25;;;;;;;;;;;;8003520013040;;;;;;;;;;;;;;;;
;1;CREAM SILK DAMAGE CONTROL 180ML;Home;12.75;;;;;;;;;;;;6281006451568;;;;;;;;;;;;;;;;
;1;CREAM SILK STANDOUT STRAIGHT 180ML;Home;12.75;;;;;;;;;;;;6281006451582;;;;;;;;;;;;;;;;
;1;CREAM SILK STRENGTH BOOST 180ML;Home;12.75;;;;;;;;;;;;6281006451520;;;;;;;;;;;;;;;;
;1;CREAM SILK STUNNING SHINE 180ML;Home;12.75;;;;;;;;;;;;6281006451742;;;;;;;;;;;;;;;;
;1;CREME 21 ALL DAY CREAM 150 ML;Home;8.50;;;;;;;;;;;;6294007500319;;;;;;;;;;;;;;;;
;1;CREME 21 ALL DAY CREAM 50 ML;Home;4.50;;;;;;;;;;;;6294007500210;;;;;;;;;;;;;;;;
;1;CROISSANT PLAIN;Home;2.00;;;;;;;;;;;;1110000613090;;;;;;;;;;;;;;;;
;1;CROISSANT ZATAR 1PIECE;Home;2.00;;;;;;;;;;;;1110000613113;;;;;;;;;;;;;;;;
;1;CROWN GRAPE LEAVES 454G;Home;21.50;;;;;;;;;;;;126561500404;;;;;;;;;;;;;;;;
;1;CRUNCHOS ALMOND 110G;Home;11.50;;;;;;;;;;;;5038572220668;;;;;;;;;;;;;;;;
;1;CRUNCHOS CASHEW 110G;Home;14.00;;;;;;;;;;;;5038572230131;;;;;;;;;;;;;;;;
;1;CRUNCHOS MACADAMIA 125G;Home;19.00;;;;;;;;;;;;5038572260015;;;;;;;;;;;;;;;;
;1;CRUNCHOS PISTACHIO 110G;Home;14.00;;;;;;;;;;;;5038572240130;;;;;;;;;;;;;;;;
;1;CUP CAKE STRAWBERRY;Home;1.25;;;;;;;;;;;;6281100083061;;;;;;;;;;;;;;;;
;1;CUP CAKE TOFFEE 74G;Home;1.25;;;;;;;;;;;;6281100083146;;;;;;;;;;;;;;;;
;1;DAAWAT BASMATI RICE LONG GRAIN 1KG;Home;13.25;;;;;;;;;;;;8901537025127;;;;;;;;;;;;;;;;
;1;DAAWAT TRADITIONAL BASMATI RICE 1KG;Home;16.00;;;;;;;;;;;;8901537024014;;;;;;;;;;;;;;;;
;1;DANAO JUICE MILK PEACH APRICOT 1L;Home;7.50;;;;;;;;;;;;6281022101027;;;;;;;;;;;;;;;;
;1;DANAO ORANGE BANANA STRAWBERRY 180ML;Home;1.50;;;;;;;;;;;;6281022101133;;;;;;;;;;;;;;;;
;1;DANETTE CHOC TOPPER 128G;Home;3.25;;;;;;;;;;;;6281022102604;;;;;;;;;;;;;;;;
;1;DANETTE CHOCOLATE 90G;Home;2.00;;;;;;;;;;;;6281022102055;;;;;;;;;;;;;;;;
;1;DANETTE COOKIE 90G;Home;2.00;;;;;;;;;;;;6281022102086;;;;;;;;;;;;;;;;
;1;DANETTE MAHALLABIA 90G;Home;2.00;;;;;;;;;;;;6281022102642;;;;;;;;;;;;;;;;
;1;DANETTE VANILA TOPPER128G;Home;3.25;;;;;;;;;;;;6281022102611;;;;;;;;;;;;;;;;
;1;DANETTE VANILLA 90G;Home;2.00;;;;;;;;;;;;6281022102062;;;;;;;;;;;;;;;;
;1;DANISH FETA BLUE 200G;Home;5.00;;;;;;;;;;;;5760466747301;;;;;;;;;;;;;;;;
;1;DANISH LOW FAT FETA CHEESE 200G;Home;4.75;;;;;;;;;;;;5760466754309;;;;;;;;;;;;;;;;
;1;DANISH WHITE CHEESE RED 200G;Home;4.50;;;;;;;;;;;;5760466747288;;;;;;;;;;;;;;;;
;1;DANO 5 VITAMINS 180ML;Home;1.50;;;;;;;;;;;;6281022101188;;;;;;;;;;;;;;;;
;1;DANO JUICE MILK 5 VITAMINS 1 LTR;Home;7.50;;;;;;;;;;;;6281022101089;;;;;;;;;;;;;;;;
;1;DANO PEACH APRICOT 180ML;Home;1.50;;;;;;;;;;;;6281022101126;;;;;;;;;;;;;;;;
;1;DANONE CREAM CARAMEL 80G;Home;1.25;;;;;;;;;;;;6281022103816;;;;;;;;;;;;;;;;
;1;DATE CROWN 250G;Home;5.00;;;;;;;;;;;;6291100212781;;;;;;;;;;;;;;;;
;1;DATE CROWN FARD 250G;Home;6.50;;;;;;;;;;;;6291100213467;;;;;;;;;;;;;;;;
;1;DATE CROWN FARD 500G;Home;9.75;;;;;;;;;;;;6291100213146;;;;;;;;;;;;;;;;
;1;DAVIDOFF 57 ESPRESSO;Home;28.75;;;;;;;;;;;;4006067087059;;;;;;;;;;;;;;;;
;1;DAVIDOFF CAFE 57 ESPRESSO;Home;49.50;;;;;;;;;;;;4006067920271;;;;;;;;;;;;;;;;
;1;DAVIDOFF CAFE CREME;Home;49.50;;;;;;;;;;;;4006067920448;;;;;;;;;;;;;;;;
;1;DAVIDOFF CLASSIC;Home;10.00;;;;;;;;;;;;40307381;;;;;;;;;;;;;;;;
;1;DAVIDOFF DARK ROAST ESPRESSO 100G;Home;27.00;;;;;;;;;;;;4006067060977;;;;;;;;;;;;;;;;
;1;DAVIDOFF FINE AROMA;Home;28.75;;;;;;;;;;;;4006067084102;;;;;;;;;;;;;;;;
;1;DAVIDOFF FINE AROMA COFFEE100G;Home;26.50;;;;;;;;;;;;4006067084300;;;;;;;;;;;;;;;;
;1;DAVIDOFF LIGHTX;Home;10.00;;;;;;;;;;;;40306445;;;;;;;;;;;;;;;;
;1;DAVIDOFF ONE;Home;10.00;;;;;;;;;;;;40306452;;;;;;;;;;;;;;;;
;1;DAVIDOFF RICH AROMA COFFEE 100G;Home;27.00;;;;;;;;;;;;4006067084225;;;;;;;;;;;;;;;;
;1;DAVIDOFF SLIM ONE;Home;10.00;;;;;;;;;;;;4030600024690;;;;;;;;;;;;;;;;
;1;DAVIDOFF SLM LIGHT;Home;10.00;;;;;;;;;;;;40306551;;;;;;;;;;;;;;;;
;1;DAVIDOFF SUPER SLIM LIGHTS;Home;10.00;;;;;;;;;;;;4030600027820;;;;;;;;;;;;;;;;
;1;DAVIDOFF SUPER SLIM ONE;Home;10.00;;;;;;;;;;;;4030600031681;;;;;;;;;;;;;;;;
;1;DAVIDOFF ULTRA;Home;10.00;;;;;;;;;;;;40306810;;;;;;;;;;;;;;;;
;1;DAWAT BASMATHI RICE 2KG;Home;26.00;;;;;;;;;;;;8901537025110;;;;;;;;;;;;;;;;
;1;DELUXE GLOVES SINGLE USE ONLY;Home;15.00;;;;;;;;;;;;6297000244808;;;;;;;;;;;;;;;;
;1;DENINO RASBERRY YOGHURT;Home;1.25;;;;;;;;;;;;6281022104493;;;;;;;;;;;;;;;;
;1;DENINO STRAWBERRY YOGHURT;Home;1.25;;;;;;;;;;;;6281022104479;;;;;;;;;;;;;;;;
;1;DEO FRESH ROLL ON MEN 50ML;Home;11.50;;;;;;;;;;;;4005808828081;;;;;;;;;;;;;;;;
;1;DEOLI FLEXIBLE RULER;Home;3.75;;;;;;;;;;;;6921734995896;;;;;;;;;;;;;;;;
;1;DETOL BODY WASH + PUFF CALENDULA&CHAMOMILE;Home;23.00;;;;;;;;;;;;6295120005538;;;;;;;;;;;;;;;;
;1;DETTOL  500ML;Home;18.00;;;;;;;;;;;;50158928;;;;;;;;;;;;;;;;
;1;DETTOL 250ML;Home;13.00;;;;;;;;;;;;50158911;;;;;;;;;;;;;;;;
;1;DETTOL 4X1 KITCHEN CLEANER LEMON  500ML;Home;17.50;;;;;;;;;;;;5000146059783;;;;;;;;;;;;;;;;
;1;DETTOL 750ML;Home;26.00;;;;;;;;;;;;50158935;;;;;;;;;;;;;;;;
;1;DETTOL AB SOAP SKIN CARE 165G;Home;5.75;;;;;;;;;;;;6001106298500;;;;;;;;;;;;;;;;
;1;DETTOL AB WIPES 40;Home;25.25;;;;;;;;;;;;5000158064713;;;;;;;;;;;;;;;;
;1;DETTOL ANTI BACTERIAL SENSI WIPES10S;Home;8.75;;;;;;;;;;;;6295120012468;;;;;;;;;;;;;;;;
;1;DETTOL ANTI BACTRIAL WIPES FRESH;Home;8.75;;;;;;;;;;;;6295120012451;;;;;;;;;;;;;;;;
;1;DETTOL ANTIBAC REENERGIZE 200ML;Home;15.00;;;;;;;;;;;;6295120012574;;;;;;;;;;;;;;;;
;1;DETTOL ANTIBAC WIPES 10PC;Home;8.75;;;;;;;;;;;;6295120018866;;;;;;;;;;;;;;;;
;1;DETTOL ANTIBACTERIAL ORIGINAL WIPES 10S;Home;8.75;;;;;;;;;;;;6295120010730;;;;;;;;;;;;;;;;
;1;DETTOL ANTIBACTERIAL WIPES 20S;Home;15.00;;;;;;;;;;;;6295120011379;;;;;;;;;;;;;;;;
;1;DETTOL ANTISEPTIC 125ML;Home;7.00;;;;;;;;;;;;50158904;;;;;;;;;;;;;;;;
;1;DETTOL BATHROOM  CLEANER 500ML;Home;17.50;;;;;;;;;;;;5000146059790;;;;;;;;;;;;;;;;
;1;DETTOL BATHROOM CLEANER;Home;17.50;;;;;;;;;;;;6295120012369;;;;;;;;;;;;;;;;
;1;DETTOL FRESH HANDWASH FRESH 250ML;Home;15.00;;;;;;;;;;;;5000158063709;;;;;;;;;;;;;;;;
;1;DETTOL HAND SANITIZER FLORAL 50ML;Home;11.50;;;;;;;;;;;;6295120005170;;;;;;;;;;;;;;;;
;1;DETTOL HAND SANITIZER ORIGINAL 50ML;Home;10.50;;;;;;;;;;;;95508184;;;;;;;;;;;;;;;;
;1;DETTOL HAND SANITIZER SPRING FRESH 50ML;Home;10.50;;;;;;;;;;;;6295120005156;;;;;;;;;;;;;;;;
;1;DETTOL HANDWASH ORIGINAL 200ML;Home;15.00;;;;;;;;;;;;6001106108991;;;;;;;;;;;;;;;;
;1;DETTOL KITCHEN CLEANER;Home;17.50;;;;;;;;;;;;6295120012376;;;;;;;;;;;;;;;;
;1;DETTOL MAC 4IN 1 LEMON 900ML;Home;15.00;;;;;;;;;;;;6295120001400;;;;;;;;;;;;;;;;
;1;DETTOL MAC 4IN1 JASMINE 900ML;Home;15.00;;;;;;;;;;;;6295120001455;;;;;;;;;;;;;;;;
;1;DETTOL MAC 4IN1 PINE 900ML;Home;15.00;;;;;;;;;;;;6295120001356;;;;;;;;;;;;;;;;
;1;DETTOL MAC 4IN1 ROSE 900ML;Home;15.00;;;;;;;;;;;;6295120005279;;;;;;;;;;;;;;;;
;1;DETTOL MAC 4IN1GREEN APPLE 900ML;Home;15.00;;;;;;;;;;;;6295120011539;;;;;;;;;;;;;;;;
;1;DETTOL NEUTRA AIR FRESH WATER 300ML;Home;15.25;;;;;;;;;;;;6001106114329;;;;;;;;;;;;;;;;
;1;DETTOL PERSONAL CARE 250ML;Home;13.00;;;;;;;;;;;;50158188;;;;;;;;;;;;;;;;
;1;DETTOL REFIL;Home;10.00;;;;;;;;;;;;6295120012888;;;;;;;;;;;;;;;;
;1;DETTOL SHOWER GEL+PUFF ORIGINAL;Home;23.00;;;;;;;;;;;;6001106109363;;;;;;;;;;;;;;;;
;1;DETTOL SKINCARE HAND WASH 200ML;Home;15.00;;;;;;;;;;;;6001106298548;;;;;;;;;;;;;;;;
;1;DETTOL SOAP ANTIBAC COOL 165GR;Home;5.75;;;;;;;;;;;;6295120000656;;;;;;;;;;;;;;;;
;1;DETTOL SOAP FRESH 165G;Home;5.75;;;;;;;;;;;;6001106105730;;;;;;;;;;;;;;;;
;1;DETTOL SOAP ORIGINAL 175G;Home;5.75;;;;;;;;;;;;6001106105747;;;;;;;;;;;;;;;;
;1;DETTOL SOPA ANTIBAC REENERGIZE165GR;Home;5.75;;;;;;;;;;;;6295120012536;;;;;;;;;;;;;;;;
;1;DETTOL SURFACE CLEANER ANTIBAC 500ML;Home;18.00;;;;;;;;;;;;5000146047643;;;;;;;;;;;;;;;;
;1;DETTOL SURFACE DISINFECTANT;Home;19.50;;;;;;;;;;;;6295120012352;;;;;;;;;;;;;;;;
;1;DIAL B/W YOGURT ALOEVERA 473ML;Home;21.75;;;;;;;;;;;;017000031125;;;;;;;;;;;;;;;;
;1;DOMESTOS LEMON FRESH 750ML;Home;11.75;;;;;;;;;;;;6281006170148;;;;;;;;;;;;;;;;
;1;DOMESTOS MOUNTAIN BREEZE 750ML;Home;11.75;;;;;;;;;;;;6281006170100;;;;;;;;;;;;;;;;
;1;DOMESTOS ULTRA WHITE 750ML;Home;11.75;;;;;;;;;;;;8690637578748;;;;;;;;;;;;;;;;
;1;DORITOS NACHO CHEESE 40gm;Home;1.75;;;;;;;;;;;;6281036564108;;;;;;;;;;;;;;;;
;1;DORITOS SWEET CHILI PEPPER 40gm;Home;1.75;;;;;;;;;;;;6281036564207;;;;;;;;;;;;;;;;
;1;DORITOSSWEET CHILI PEPPER 185G;Home;6.25;;;;;;;;;;;;6281036567208;;;;;;;;;;;;;;;;
;1;DOUBLE DELIGHT WAFFLES HEXA 230G;Home;16.50;;;;;;;;;;;;6291101782047;;;;;;;;;;;;;;;;
;1;DOUBLE DELIGHT WAFFLES SING 39G;Home;2.00;;;;;;;;;;;;6291101782016;;;;;;;;;;;;;;;;
;1;DOUBLE MINT CHEWING GUM 5 STK;Home;1.00;;;;;;;;;;;;40099217;;;;;;;;;;;;;;;;
;1;DOVE AER AP ORIGINAL 169ML;Home;14.75;;;;;;;;;;;;7791293012728;;;;;;;;;;;;;;;;
;1;DOVE BEAUTY CREAM 150ML;Home;11.00;;;;;;;;;;;;6281006403444;;;;;;;;;;;;;;;;
;1;DOVE BEAUTY CREAM BAR 100G;Home;5.25;;;;;;;;;;;;8000700000005;;;;;;;;;;;;;;;;
;1;DOVE BEAUTY FINISH 169ML;Home;14.75;;;;;;;;;;;;7791293014012;;;;;;;;;;;;;;;;
;1;DOVE BODY SILK GOFRESH HSMNT300;Home;24.00;;;;;;;;;;;;6281006405776;;;;;;;;;;;;;;;;
;1;DOVE CONDTNR MOISTURING 400ML;Home;20.75;;;;;;;;;;;;6281006441927;;;;;;;;;;;;;;;;
;1;DOVE CONDTNR OIL CARE 400ML;Home;20.75;;;;;;;;;;;;6281006442788;;;;;;;;;;;;;;;;
;1;DOVE CONDTR COLOR REPAIR 400ML;Home;20.75;;;;;;;;;;;;6281006441880;;;;;;;;;;;;;;;;
;1;DOVE CONDTR HEAT DEFENCE 400ML;Home;20.75;;;;;;;;;;;;6281006441965;;;;;;;;;;;;;;;;
;1;DOVE CREAM OIL SHOWER GEL 250GM;Home;17.50;;;;;;;;;;;;6281006475526;;;;;;;;;;;;;;;;
;1;DOVE DEEOLY NOURISHING 250ML;Home;17.50;;;;;;;;;;;;6281006471955;;;;;;;;;;;;;;;;
;1;DOVE DEO CREAM REGULAR 50ML;Home;13.50;;;;;;;;;;;;80466468;;;;;;;;;;;;;;;;
;1;DOVE DEO ROLL GRAPE & LEMON 50ML;Home;12.50;;;;;;;;;;;;4800888150059;;;;;;;;;;;;;;;;
;1;DOVE DEO ROLL ORIGINAL 50ML;Home;12.50;;;;;;;;;;;;4800888150066;;;;;;;;;;;;;;;;
;1;DOVE ESS NOURISHMENT BODY CREAM 300ML;Home;24.00;;;;;;;;;;;;8901030020575;;;;;;;;;;;;;;;;
;1;DOVE ESSENTIAL NOURISH 75ML;Home;13.50;;;;;;;;;;;;4000388172104;;;;;;;;;;;;;;;;
;1;DOVE GO FRESH GREEN 169ML;Home;14.75;;;;;;;;;;;;7791293012773;;;;;;;;;;;;;;;;
;1;DOVE GO FRESH REVIVE POMEGRANATE 250ML;Home;17.50;;;;;;;;;;;;8718114286822;;;;;;;;;;;;;;;;
;1;DOVE GOFRESH NORMNT 300ML;Home;24.00;;;;;;;;;;;;6281006405837;;;;;;;;;;;;;;;;
;1;DOVE HAIR TREATMENT HARI FALL 350ML;Home;20.50;;;;;;;;;;;;6281006442924;;;;;;;;;;;;;;;;
;1;DOVE HAIR TREATMENT INTENSIVE FIBER 350ML;Home;20.50;;;;;;;;;;;;6281006442887;;;;;;;;;;;;;;;;
;1;DOVE HAIR TREATMENT OIL 350ML;Home;20.50;;;;;;;;;;;;6281006442900;;;;;;;;;;;;;;;;
;1;DOVE HEAT DEFFENCE 400G;Home;19.50;;;;;;;;;;;;6281006437760;;;;;;;;;;;;;;;;
;1;DOVE INDULGENT NOURISH 75ML;Home;13.50;;;;;;;;;;;;8711600770317;;;;;;;;;;;;;;;;
;1;DOVE INTENSIVE CREAM 150ML;Home;11.00;;;;;;;;;;;;8717163476789;;;;;;;;;;;;;;;;
;1;DOVE INVISBLE DRY 169ML;Home;14.75;;;;;;;;;;;;7791293008868;;;;;;;;;;;;;;;;
;1;DOVE MAN CARE EXTRA FRESH 90G;Home;5.00;;;;;;;;;;;;8711600943537;;;;;;;;;;;;;;;;
;1;DOVE MENCARE EXTRA FRESH 250ML;Home;18.50;;;;;;;;;;;;8717644598849;;;;;;;;;;;;;;;;
;1;DOVE PINK CREAM BAR 100G;Home;5.25;;;;;;;;;;;;067238891183;;;;;;;;;;;;;;;;
;1;DOVE REGENERATING NOURISH 75ML;Home;13.50;;;;;;;;;;;;4000388172203;;;;;;;;;;;;;;;;
;1;DOVE SHAMPOO COLOR REPAIR (IMAX) 400ML;Home;19.50;;;;;;;;;;;;6281006437463;;;;;;;;;;;;;;;;
;1;DOVE SHAMPOO MOIST (IMAX) DRY&ROUGH 400ML;Home;19.50;;;;;;;;;;;;6281006437647;;;;;;;;;;;;;;;;
;1;DOVE SHAMPOO MOISTURISING 400G;Home;19.50;;;;;;;;;;;;6281006439276;;;;;;;;;;;;;;;;
;1;DOVE SHEA BUTTER BAR 135G;Home;7.00;;;;;;;;;;;;8711600842984;;;;;;;;;;;;;;;;
;1;DOWNEY CONCENTRATE FEEL LUX 1L;Home;18.25;;;;;;;;;;;;5413149923584;;;;;;;;;;;;;;;;
;1;DOWNY CONCENTRATE DREAM GARDEN 1L;Home;15.00;;;;;;;;;;;;5413149895485;;;;;;;;;;;;;;;;
;1;DOWNY CONCENTRATE NATURAL EXTRACT 1L;Home;17.00;;;;;;;;;;;;5413149895393;;;;;;;;;;;;;;;;
;1;DOWNY DREAMGARD 1L;Home;9.00;;;;;;;;;;;;5413149637429;;;;;;;;;;;;;;;;
;1;DOWNY VALLEY DEW 1LTR;Home;9.00;;;;;;;;;;;;5413149637924;;;;;;;;;;;;;;;;
;1;DR. PEPPER 330ML;Home;4.25;;;;;;;;;;;;90338397;;;;;;;;;;;;;;;;
;1;DROP APPLE CANDIES BAG;Home;5.00;;;;;;;;;;;;8690997156020;;;;;;;;;;;;;;;;
;1;DROP CHERRY CANDIES BAG;Home;5.00;;;;;;;;;;;;8690997156051;;;;;;;;;;;;;;;;
;1;DROP ORANGE CANDIES BAG;Home;5.00;;;;;;;;;;;;8690997156044;;;;;;;;;;;;;;;;
;1;DROP STRAWBERRY CANDIES BAG;Home;5.00;;;;;;;;;;;;8690997156013;;;;;;;;;;;;;;;;
;1;DU RECHARGE CARD 100;Home;100.00;;;;;;;;;;;;1000002616970;;;;;;;;;;;;;;;;
;1;DU RECHARGE CARD 20;Home;20.00;;;;;;;;;;;;1000002616956;;;;;;;;;;;;;;;;
;1;DU RECHARGE CARD 200;Home;200.00;;;;;;;;;;;;1000002662755;;;;;;;;;;;;;;;;
;1;DU RECHARGE CARD 50;Home;50.00;;;;;;;;;;;;1000002616963;;;;;;;;;;;;;;;;
;1;DUNHIL BLACK WE SWITCH;Home;10.00;;;;;;;;;;;;76179792;;;;;;;;;;;;;;;;
;1;DUNHIL BLUE;Home;10.00;;;;;;;;;;;;5000219021754;;;;;;;;;;;;;;;;
;1;DUNHIL FINCUT 1MG;Home;10.00;;;;;;;;;;;;76124174;;;;;;;;;;;;;;;;
;1;DUNHIL FINCUT ULTRA;Home;10.00;;;;;;;;;;;;76124150;;;;;;;;;;;;;;;;
;1;DUNHIL FINECUT LIGHT BLACK;Home;10.00;;;;;;;;;;;;76124143;;;;;;;;;;;;;;;;
;1;DUNHIL GOLD WE SWITCH;Home;10.00;;;;;;;;;;;;76179808;;;;;;;;;;;;;;;;
;1;DUNHIL RED;Home;10.00;;;;;;;;;;;;5000219021730;;;;;;;;;;;;;;;;
;1;DUNHILL GOLD;Home;10.00;;;;;;;;;;;;5000219021792;;;;;;;;;;;;;;;;
;1;DUNHILL SWITCH CNVSPRM GOLD;Home;10.00;;;;;;;;;;;;7612400026271;;;;;;;;;;;;;;;;
;1;DUNHILL SWITCH SPEARMINT;Home;10.00;;;;;;;;;;;;7612400026240;;;;;;;;;;;;;;;;
;1;DUNHILL WHITE;Home;10.00;;;;;;;;;;;;5000219021815;;;;;;;;;;;;;;;;
;1;DUPRO SCREW DRIVER TESTER;Home;3.25;;;;;;;;;;;;1000002703939;;;;;;;;;;;;;;;;
;1;DURACELL AA 2S;Home;3.75;;;;;;;;;;;;5000394004221;;;;;;;;;;;;;;;;
;1;DURACELL AAA 2S;Home;3.75;;;;;;;;;;;;5000394004252;;;;;;;;;;;;;;;;
;1;DURACELL IMPROVE BASIC C;Home;9.50;;;;;;;;;;;;5000394076754;;;;;;;;;;;;;;;;
;1;DURACELL IMPROVED BASIC 9V;Home;9.50;;;;;;;;;;;;5000394077218;;;;;;;;;;;;;;;;
;1;DURACELL IMPROVED BASIC D;Home;12.50;;;;;;;;;;;;5000394076723;;;;;;;;;;;;;;;;
;1;DURACELL TURBO AA 4S;Home;15.50;;;;;;;;;;;;5000394041875;;;;;;;;;;;;;;;;
;1;DURACELL TURBO AAA 2S;Home;8.00;;;;;;;;;;;;5000394041936;;;;;;;;;;;;;;;;
;1;DURACELL TURBO AAA 4S;Home;15.50;;;;;;;;;;;;5000394042001;;;;;;;;;;;;;;;;
;1;DURALEC 3 EXT CORD;Home;40.00;;;;;;;;;;;;3885131234718;;;;;;;;;;;;;;;;
;1;DURALEC 4 SOCKETS EXT CORD;Home;41.00;;;;;;;;;;;;3885131234725;;;;;;;;;;;;;;;;
;1;DUREX ELITE 6`S;Home;30.50;;;;;;;;;;;;5010232964471;;;;;;;;;;;;;;;;
;1;DUREX EXTRA SAFE 3s;Home;16.75;;;;;;;;;;;;5010232965096;;;;;;;;;;;;;;;;
;1;DUREX EXTRA SAFE 6s;Home;30.50;;;;;;;;;;;;5010232964495;;;;;;;;;;;;;;;;
;1;DUREX FETHERLITE 6`S;Home;30.25;;;;;;;;;;;;5010232964525;;;;;;;;;;;;;;;;
;1;DUREX FETHERLITE ELIE 3`S;Home;17.00;;;;;;;;;;;;5038483683651;;;;;;;;;;;;;;;;
;1;DUREX PERFORMAX INTENSE;Home;65.00;;;;;;;;;;;;5052197003819;;;;;;;;;;;;;;;;
;1;DUREX PLAY 2IN1 SENSUAL 200ML;Home;31.00;;;;;;;;;;;;5038483960714;;;;;;;;;;;;;;;;
;1;DUREX PLAY 2IN1 STIMULATING 200ML;Home;31.00;;;;;;;;;;;;5038483960745;;;;;;;;;;;;;;;;
;1;DUREX PLAY VERY CHERRY 50ML;Home;25.75;;;;;;;;;;;;5038483959954;;;;;;;;;;;;;;;;
;1;DUREX RIBBED 3S;Home;17.50;;;;;;;;;;;;5038483682647;;;;;;;;;;;;;;;;
;1;DUREX SELECT FLAVOURS 3;Home;16.75;;;;;;;;;;;;5038483683163;;;;;;;;;;;;;;;;
;1;EDAM CHEESE SLICE 150G;Home;11.00;;;;;;;;;;;;8710912968160;;;;;;;;;;;;;;;;
;1;ELEPHANT TAPE CLEAR;Home;4.00;;;;;;;;;;;;1000002704257;;;;;;;;;;;;;;;;
;1;EMBORG FRENCH FRIES 1KG;Home;8.75;;;;;;;;;;;;5701215058118;;;;;;;;;;;;;;;;
;1;EMBORG GREEN PEAS 450G;Home;9.00;;;;;;;;;;;;5701215058330;;;;;;;;;;;;;;;;
;1;EMBORG MIXED VEGETABLE 450G;Home;9.00;;;;;;;;;;;;5701215058323;;;;;;;;;;;;;;;;
;1;EMERALD 4 SOCKETS EXT CORD;Home;46.00;;;;;;;;;;;;4895060990295;;;;;;;;;;;;;;;;
;1;EMERALD 6 SOCKETS EXT CORD;Home;56.00;;;;;;;;;;;;4895060990318;;;;;;;;;;;;;;;;
;1;ENO FRUIT SALT 150G;Home;17.50;;;;;;;;;;;;7714611763119;;;;;;;;;;;;;;;;
;1;ENO FRUIT SALT 5G;Home;0.75;;;;;;;;;;;;1000002600900;;;;;;;;;;;;;;;;
;1;ENO FRUIT SALT LEMON 150G;Home;17.50;;;;;;;;;;;;7805722874235;;;;;;;;;;;;;;;;
;1;ENO FRUIT SALT LEMON 5G;Home;0.75;;;;;;;;;;;;1000002600894;;;;;;;;;;;;;;;;
;1;ESSE BLACK;Home;7.00;;;;;;;;;;;;8801116001941;;;;;;;;;;;;;;;;
;1;ESSE GOLD;Home;7.00;;;;;;;;;;;;8801116000593;;;;;;;;;;;;;;;;
;1;ESSE GREEN;Home;7.00;;;;;;;;;;;;8801116002412;;;;;;;;;;;;;;;;
;1;ESSE LIGHTS;Home;7.00;;;;;;;;;;;;88011967;;;;;;;;;;;;;;;;
;1;ESSE MENTHOL;Home;7.00;;;;;;;;;;;;88011929;;;;;;;;;;;;;;;;
;1;ESSE PINK STRAWBERRY;Home;7.00;;;;;;;;;;;;8801116002399;;;;;;;;;;;;;;;;
;1;ESSE SILVER;Home;7.00;;;;;;;;;;;;8801116001927;;;;;;;;;;;;;;;;
;1;ETISALAT IDD TEL CARD 15;Home;15.00;;;;;;;;;;;;1000002614785;;;;;;;;;;;;;;;;
;1;ETISALAT PREPAID 20;Home;20.00;;;;;;;;;;;;1000002614792;;;;;;;;;;;;;;;;
;1;ETISALAT WASAL 100;Home;100.00;;;;;;;;;;;;1000002614778;;;;;;;;;;;;;;;;
;1;ETISALAT WASAL 25;Home;25.00;;;;;;;;;;;;1000002614754;;;;;;;;;;;;;;;;
;1;ETISALAT WASAL 50;Home;50.00;;;;;;;;;;;;1000002614761;;;;;;;;;;;;;;;;
;1;ETISALT WASAL 200;Home;200.00;;;;;;;;;;;;1000002684146;;;;;;;;;;;;;;;;
